Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max
Ellis Martin,ROWING,22-11-2023,5:37:51,2:01:28,9.93,154,4.9,17.2,12:14,3:29,1141,,,,,,,,,,,173,69,,,54
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),,,,,,,,,,,,,,,,
,0:24:03,128,0.3,221:44:00,,,,782.11,,,,,,,,,,,,,,,,,,
,0:24:04,125,0.3,179:00:00,,,,782.49,,,,,,,,,,,,,,,,,,
,0:24:05,120,0.2,268:27:00,,,,782.53,,,,,,,,,,,,,,,,,,
,0:24:06,118,0.1,402:41:00,,,,782.53,,,,,,,,,,,,,,,,,,
,0:24:07,117,0.1,0:00,,,,782.53,,,,,,,,,,,,,,,,,,
,0:24:08,116,0.2,278:25:00,,,,783.42,,,,,,,,,,,,,,,,,,
,0:24:09,116,0.1,417:50:00,,,,783.85,,,,,,,,,,,,,,,,,,
,0:24:10,118,0.4,170:39:00,,,,784.1,,,,,,,,,,,,,,,,,,
,0:24:11,120,0.4,160:41:00,,,,784.57,,,,,,,,,,,,,,,,,,
,0:24:12,122,0.4,141:51:00,,,,785.1,,,,,,,,,,,,,,,,,,
,0:24:13,124,0.3,212:46:00,,,,785.15,,,,,,,,,,,,,,,,,,
,0:24:14,126,0.4,161:17:00,,,,785.36,,,,,,,,,,,,,,,,,,
,0:24:15,127,0.5,123:09:00,,,,785.82,,,,,,,,,,,,,,,,,,
,0:24:16,125,0.3,184:44:00,,,,786.58,,,,,,,,,,,,,,,,,,
,0:24:17,121,0.2,277:08:00,,,,786.58,,,,,,,,,,,,,,,,,,
,0:24:18,119,0.1,415:48:00,,,,786.58,,,,,,,,,,,,,,,,,,
,0:24:19,117,0.3,177:15:00,,,,787.4,,,,,,,,,,,,,,,,,,
,0:24:20,116,0.4,144:58:00,,,,787.66,,,,,,,,,,,,,,,,,,
,0:24:21,116,0.3,217:28:00,,,,787.75,,,,,,,,,,,,,,,,,,
,0:24:22,118,0.3,182:36:00,,,,788.44,,,,,,,,,,,,,,,,,,
,0:24:23,119,0.3,196:47:00,,,,788.76,,,,,,,,,,,,,,,,,,
,0:24:24,122,0.2,295:08:00,,,,789.55,,,,,,,,,,,,,,,,,,
,0:24:25,124,0.3,238:46:00,,,,789.74,,,,,,,,,,,,,,,,,,
,0:24:26,127,0.3,228:08:00,,,,790.32,,,,,,,,,,,,,,,,,,
,0:24:27,127,0.3,238:51:00,,,,790.55,,,,,,,,,,,,,,,,,,
,0:24:28,122,0.3,232:12:00,,,,791.19,,,,,,,,,,,,,,,,,,
,0:24:29,118,0.2,348:14:00,,,,791.6,,,,,,,,,,,,,,,,,,
,0:24:30,117,0.1,522:39:00,,,,791.6,,,,,,,,,,,,,,,,,,
,0:24:31,116,0.1,0:00,,,,791.6,,,,,,,,,,,,,,,,,,
,0:24:32,115,0.1,0:00,,,,791.6,,,,,,,,,,,,,,,,,,
,0:24:33,115,0,0:00,,,,791.6,,,,,,,,,,,,,,,,,,
,0:24:34,115,0,0:00,,,,791.6,,,,,,,,,,,,,,,,,,
,0:24:35,116,0,0:00,,,,791.6,,,,,,,,,,,,,,,,,,
,0:24:36,116,0,0:00,,,,791.6,,,,,,,,,,,,,,,,,,
,0:24:37,117,0,0:00,,,,792.8,,,,,,,,,,,,,,,,,,
,0:24:38,118,0,0:00,,,,792.84,,,,,,,,,,,,,,,,,,
,0:24:39,119,0,0:00,,,,793.01,,,,,,,,,,,,,,,,,,
,0:24:40,119,0,0:00,,,,793.01,,,,,,,,,,,,,,,,,,
,0:24:41,119,0,0:00,,,,793.01,,,,,,,,,,,,,,,,,,
,0:24:42,120,0,0:00,,,,793.01,,,,,,,,,,,,,,,,,,
,0:24:43,121,0,0:00,,,,793.01,,,,,,,,,,,,,,,,,,
,0:24:44,121,0,0:00,,,,793.01,,,,,,,,,,,,,,,,,,
,0:24:45,121,0,0:00,,,,793.26,,,,,,,,,,,,,,,,,,
,0:24:46,121,0,0:00,,,,793.43,,,,,,,,,,,,,,,,,,
,0:24:47,121,0,0:00,,,,793.43,,,,,,,,,,,,,,,,,,
,0:24:48,120,0,0:00,,,,793.66,,,,,,,,,,,,,,,,,,
,0:24:49,119,0,0:00,,,,793.82,,,,,,,,,,,,,,,,,,
,0:24:50,119,0.1,0:00,,,,793.94,,,,,,,,,,,,,,,,,,
,0:24:51,119,0,0:00,,,,793.97,,,,,,,,,,,,,,,,,,
,0:24:52,120,0.1,502:56:00,,,,794.45,,,,,,,,,,,,,,,,,,
,0:24:53,120,0.2,321:53:00,,,,794.7,,,,,,,,,,,,,,,,,,
,0:24:54,119,0.1,482:42:00,,,,794.78,,,,,,,,,,,,,,,,,,
,0:24:55,117,0.2,294:24:00,,,,795.06,,,,,,,,,,,,,,,,,,
,0:24:56,117,0.1,441:30:00,,,,795.13,,,,,,,,,,,,,,,,,,
,0:24:57,117,0.1,0:00,,,,795.13,,,,,,,,,,,,,,,,,,
,0:24:58,117,0.1,0:00,,,,795.13,,,,,,,,,,,,,,,,,,
,0:24:59,116,0,0:00,,,,795.13,,,,,,,,,,,,,,,,,,
,0:25:00,115,0,0:00,,,,795.13,,,,,,,,,,,,,,,,,,
,0:25:01,115,0,0:00,,,,795.13,,,,,,,,,,,,,,,,,,
,0:25:02,116,0,0:00,,,,795.13,,,,,,,,,,,,,,,,,,
,0:25:03,119,0,0:00,,,,795.13,,,,,,,,,,,,,,,,,,
,0:25:04,120,0,0:00,,,,795.13,,,,,,,,,,,,,,,,,,
,0:25:05,122,0,0:00,,,,795.13,,,,,,,,,,,,,,,,,,
,0:25:06,122,0,0:00,,,,795.13,,,,,,,,,,,,,,,,,,
,0:25:07,119,0,0:00,,,,795.13,,,,,,,,,,,,,,,,,,
,0:25:08,112,0,0:00,,,,795.73,,,,,,,,,,,,,,,,,,
,0:25:09,98,0.1,0:00,,,,795.84,,,,,,,,,,,,,,,,,,
,0:25:10,96,0,0:00,,,,795.87,,,,,,,,,,,,,,,,,,
,0:25:11,94,0.1,455:35:00,,,,796.02,,,,,,,,,,,,,,,,,,
,0:25:12,94,0.2,250:06:00,,,,796.09,,,,,,,,,,,,,,,,,,
,0:25:13,95,0.3,182:39:00,,,,796.22,,,,,,,,,,,,,,,,,,
,0:25:14,97,0.2,273:58:00,,,,796.38,,,,,,,,,,,,,,,,,,
,0:25:15,100,0.1,410:58:00,,,,796.38,,,,,,,,,,,,,,,,,,
,0:25:16,104,0.1,0:00,,,,796.38,,,,,,,,,,,,,,,,,,
,0:25:17,109,0.1,0:00,,,,796.38,,,,,,,,,,,,,,,,,,
,0:25:18,114,0,0:00,,,,796.38,,,,,,,,,,,,,,,,,,
,0:25:19,117,0,0:00,,,,796.38,,,,,,,,,,,,,,,,,,
,0:25:20,117,0,0:00,,,,796.38,,,,,,,,,,,,,,,,,,
,0:25:21,117,0,0:00,,,,796.38,,,,,,,,,,,,,,,,,,
,0:25:22,117,0,0:00,,,,796.38,,,,,,,,,,,,,,,,,,
,0:25:23,110,0,0:00,,,,796.38,,,,,,,,,,,,,,,,,,
,0:25:24,101,0,0:00,,,,796.38,,,,,,,,,,,,,,,,,,
,0:25:25,98,0,0:00,,,,796.38,,,,,,,,,,,,,,,,,,
,0:25:26,98,0,0:00,,,,796.38,,,,,,,,,,,,,,,,,,
,0:25:27,98,0,0:00,,,,797.42,,,,,,,,,,,,,,,,,,
,0:25:28,98,0,0:00,,,,797.49,,,,,,,,,,,,,,,,,,
,0:25:29,101,0,0:00,,,,797.49,,,,,,,,,,,,,,,,,,
,0:25:30,103,0.1,0:00,,,,797.67,,,,,,,,,,,,,,,,,,
,0:25:31,107,0.1,587:40:00,,,,797.71,,,,,,,,,,,,,,,,,,
,0:25:32,110,0.1,420:10:00,,,,797.84,,,,,,,,,,,,,,,,,,
,0:25:33,112,0.2,319:09:00,,,,798.01,,,,,,,,,,,,,,,,,,
,0:25:34,114,0.2,277:24:00,,,,798.18,,,,,,,,,,,,,,,,,,
,0:25:35,115,0.3,234:45:00,,,,798.27,,,,,,,,,,,,,,,,,,
,0:25:36,117,0.2,352:07:00,,,,798.32,,,,,,,,,,,,,,,,,,
,0:25:37,117,0.2,328:57:00,,,,798.58,,,,,,,,,,,,,,,,,,
,0:25:38,117,0.3,174:07:00,,,,798.72,,,,,,,,,,,,,,,,,,
,0:25:39,118,1,62:42:00,,,,799.04,,,,,,,,,,,,,,,,,,
,0:25:40,121,0.6,94:03:00,,,,799.12,,,,,,,,,,,,,,,,,,
,0:25:41,124,0.9,66:01:00,,,,799.84,,,,,,,,,,,,,,,,,,
,0:25:42,129,0.6,99:02:00,,,,799.88,,,,,,,,,,,,,,,,,,
,0:25:43,132,0.8,76:48:00,,,,800.95,,,,,,,,,,,,,,,,,,
,0:25:44,132,0.5,115:11:00,,,,801.04,,,,,,,,,,,,,,,,,,
,0:25:45,140,0.3,172:49:00,,,,802.71,,,,,,,,,,,,,,,,,,
,0:25:46,143,0.2,259:11:00,,,,802.71,,,,,,,,,,,,,,,,,,
,0:25:47,145,1.2,52:01:00,,,,806.2,,,,,,,,,,,,,,,,,,
,0:25:48,148,2.4,24:52:00,,,,808.33,,,,,,,,,,,,,,,,,,
,0:25:49,149,4,15:11,,,,811.06,,,,,,,,,,,,,,,,,,
,0:25:50,151,5.3,11:20,,,,813.89,,,,,,,,,,,,,,,,,,
,0:25:51,151,6.5,9:14,,,,817.2,,,,,,,,,,,,,,,,,,
,0:25:52,152,7.5,7:58,,,,820.03,,,,,,,,,,,,,,,,,,
,0:25:53,153,8.4,7:08,,,,823.48,,,,,,,,,,,,,,,,,,
,0:25:54,153,8.7,6:56,,,,826.2,,,,,,,,,,,,,,,,,,
,0:25:55,154,9,6:38,,,,829.31,,,,,,,,,,,,,,,,,,
,0:25:56,154,9.3,6:27,,,,832.18,,,,,,,,,,,,,,,,,,
,0:25:57,154,9.3,6:27,,,,835.14,,,,,,,,,,,,,,,,,,
,0:25:58,154,9.4,6:23,,,,838.02,,,,,,,,,,,,,,,,,,
,0:25:59,154,9.8,6:08,,,,841.41,,,,,,,,,,,,,,,,,,
,0:26:00,154,10.1,5:57,,,,844.37,,,,,,,,,,,,,,,,,,
,0:26:01,154,10,6:01,,,,847.35,,,,,,,,,,,,,,,,,,
,0:26:02,153,10,5:59,,,,850.06,,,,,,,,,,,,,,,,,,
,0:26:03,153,10.1,5:57,,,,853.05,,,,,,,,,,,,,,,,,,
,0:26:04,152,9.9,6:02,,,,857.03,,,,,,,,,,,,,,,,,,
,0:26:05,152,10.2,5:53,,,,860.35,,,,,,,,,,,,,,,,,,
,0:26:06,152,10.7,5:37,,,,864.07,,,,,,,,,,,,,,,,,,
,0:26:07,151,10.8,5:32,,,,867.17,,,,,,,,,,,,,,,,,,
,0:26:08,152,10.8,5:34,,,,869.7,,,,,,,,,,,,,,,,,,
,0:26:09,152,11,5:27,,,,873.36,,,,,,,,,,,,,,,,,,
,0:26:10,153,11.2,5:22,,,,876.81,,,,,,,,,,,,,,,,,,
,0:26:11,154,11.3,5:18,,,,880.43,,,,,,,,,,,,,,,,,,
,0:26:12,155,11.4,5:15,,,,883.4,,,,,,,,,,,,,,,,,,
,0:26:13,156,11.5,5:13,,,,886.45,,,,,,,,,,,,,,,,,,
,0:26:14,157,11.1,5:23,,,,889.1,,,,,,,,,,,,,,,,,,
,0:26:15,158,11,5:27,,,,892.23,,,,,,,,,,,,,,,,,,
,0:26:16,158,11.2,5:22,,,,895.74,,,,,,,,,,,,,,,,,,
,0:26:17,158,11,5:29,,,,898.12,,,,,,,,,,,,,,,,,,
,0:26:18,158,11,5:26,,,,901.98,,,,,,,,,,,,,,,,,,
,0:26:19,158,11.4,5:17,,,,905.29,,,,,,,,,,,,,,,,,,
,0:26:20,158,11.4,5:15,,,,908.46,,,,,,,,,,,,,,,,,,
,0:26:21,158,11.1,5:25,,,,911.44,,,,,,,,,,,,,,,,,,
,0:26:22,160,11.2,5:23,,,,914.93,,,,,,,,,,,,,,,,,,
,0:26:23,160,11.3,5:18,,,,918.48,,,,,,,,,,,,,,,,,,
,0:26:24,160,11.1,5:24,,,,921.63,,,,,,,,,,,,,,,,,,
,0:26:25,161,11.4,5:16,,,,925.5,,,,,,,,,,,,,,,,,,
,0:26:26,161,11.7,5:09,,,,928.99,,,,,,,,,,,,,,,,,,
,0:26:27,161,11.5,5:14,,,,932.27,,,,,,,,,,,,,,,,,,
,0:26:28,161,11.6,5:11,,,,936.08,,,,,,,,,,,,,,,,,,
,0:26:29,161,12.1,4:57,,,,940.12,,,,,,,,,,,,,,,,,,
,0:26:30,161,12,5:01,,,,942.42,,,,,,,,,,,,,,,,,,
,0:26:31,161,11.5,5:14,,,,945.23,,,,,,,,,,,,,,,,,,
,0:26:32,162,11.1,5:26,,,,947.79,,,,,,,,,,,,,,,,,,
,0:26:33,162,11,5:27,,,,951.42,,,,,,,,,,,,,,,,,,
,0:26:34,162,10.8,5:34,,,,954.42,,,,,,,,,,,,,,,,,,
,0:26:35,163,10.9,5:30,,,,957.7,,,,,,,,,,,,,,,,,,
,0:26:36,164,11.2,5:22,,,,961.34,,,,,,,,,,,,,,,,,,
,0:26:37,164,11,5:26,,,,963.98,,,,,,,,,,,,,,,,,,
,0:26:38,166,11.1,5:23,,,,967.13,,,,,,,,,,,,,,,,,,
,0:26:39,167,11.4,5:14,,,,970.74,,,,,,,,,,,,,,,,,,
,0:26:40,168,11.4,5:17,,,,973.68,,,,,,,,,,,,,,,,,,
,0:26:41,170,11.5,5:13,,,,977.42,,,,,,,,,,,,,,,,,,
,0:26:42,171,11.9,5:02,,,,981.57,,,,,,,,,,,,,,,,,,
,0:26:43,171,11.8,5:05,,,,984.5,,,,,,,,,,,,,,,,,,
,0:26:44,172,11.6,5:11,,,,987.43,,,,,,,,,,,,,,,,,,
,0:26:45,173,11.5,5:13,,,,990.78,,,,,,,,,,,,,,,,,,
,0:26:46,174,11.2,5:21,,,,993.88,,,,,,,,,,,,,,,,,,
,0:26:47,174,10.9,5:31,,,,996.86,,,,,,,,,,,,,,,,,,
,0:26:48,173,10.5,5:44,,,,999.24,,,,,,,,,,,,,,,,,,
,0:26:49,172,10,6:00,,,,1001.67,,,,,,,,,,,,,,,,,,
,0:26:50,171,9.3,6:25,,,,1003.8,,,,,,,,,,,,,,,,,,
,0:26:51,170,8.6,6:57,,,,1005.64,,,,,,,,,,,,,,,,,,
,0:26:52,169,7.9,7:37,,,,1007.05,,,,,,,,,,,,,,,,,,
,0:26:53,168,7.2,8:20,,,,1008.47,,,,,,,,,,,,,,,,,,
,0:26:54,167,6.6,9:03,,,,1009.84,,,,,,,,,,,,,,,,,,
,0:26:55,165,6.1,9:48,,,,1011.07,,,,,,,,,,,,,,,,,,
,0:26:56,163,5.4,11:02,,,,1011.44,,,,,,,,,,,,,,,,,,
,0:26:57,162,4.9,12:21,,,,1012.18,,,,,,,,,,,,,,,,,,
,0:26:58,161,4.5,13:29,,,,1013.14,,,,,,,,,,,,,,,,,,
,0:26:59,159,4.3,14:00,,,,1014.25,,,,,,,,,,,,,,,,,,
,0:27:00,158,2.9,21:00,,,,1014.51,,,,,,,,,,,,,,,,,,
,0:27:01,157,3,20:04,,,,1015.95,,,,,,,,,,,,,,,,,,
,0:27:02,156,3.1,19:13,,,,1016.99,,,,,,,,,,,,,,,,,,
,0:27:03,156,3.1,19:19,,,,1017.61,,,,,,,,,,,,,,,,,,
,0:27:04,156,3.5,17:23,,,,1019.2,,,,,,,,,,,,,,,,,,
,0:27:05,156,3.9,15:21,,,,1020.81,,,,,,,,,,,,,,,,,,
,0:27:06,156,4.1,14:44,,,,1021.84,,,,,,,,,,,,,,,,,,
,0:27:07,156,2.7,22:07,,,,1022.06,,,,,,,,,,,,,,,,,,
,0:27:08,156,3,20:16,,,,1024.2,,,,,,,,,,,,,,,,,,
,0:27:09,156,2,30:25:00,,,,1024.43,,,,,,,,,,,,,,,,,,
,0:27:10,157,2.4,25:19:00,,,,1027.1,,,,,,,,,,,,,,,,,,
,0:27:11,157,2.6,22:54,,,,1028.09,,,,,,,,,,,,,,,,,,
,0:27:12,157,2.8,21:22,,,,1029.19,,,,,,,,,,,,,,,,,,
,0:27:13,156,1.9,32:03:00,,,,1029.57,,,,,,,,,,,,,,,,,,
,0:27:14,155,2.1,29:07:00,,,,1030.86,,,,,,,,,,,,,,,,,,
,0:27:15,155,2.1,28:32:00,,,,1031.4,,,,,,,,,,,,,,,,,,
,0:27:16,154,2.2,27:25:00,,,,1032.4,,,,,,,,,,,,,,,,,,
,0:27:17,153,2.3,26:39:00,,,,1033.22,,,,,,,,,,,,,,,,,,
,0:27:18,153,1.5,39:59:00,,,,1033.45,,,,,,,,,,,,,,,,,,
,0:27:19,152,1,59:59:00,,,,1033.69,,,,,,,,,,,,,,,,,,
,0:27:20,150,0.7,89:58:00,,,,1033.69,,,,,,,,,,,,,,,,,,
,0:27:21,148,0.4,134:57:00,,,,1033.69,,,,,,,,,,,,,,,,,,
,0:27:22,146,0.3,202:26:00,,,,1033.69,,,,,,,,,,,,,,,,,,
,0:27:23,143,0.2,303:39:00,,,,1033.69,,,,,,,,,,,,,,,,,,
,0:27:24,143,0.8,73:58:00,,,,1036.46,,,,,,,,,,,,,,,,,,
,0:27:25,144,0.5,110:57:00,,,,1036.71,,,,,,,,,,,,,,,,,,
,0:27:26,146,1.2,49:23:00,,,,1038.87,,,,,,,,,,,,,,,,,,
,0:27:27,147,1.5,39:19:00,,,,1039.29,,,,,,,,,,,,,,,,,,
,0:27:28,146,1.6,37:21:00,,,,1039.66,,,,,,,,,,,,,,,,,,
,0:27:29,144,1.1,56:02:00,,,,1039.84,,,,,,,,,,,,,,,,,,
,0:27:30,141,0.7,84:03:00,,,,1039.84,,,,,,,,,,,,,,,,,,
,0:27:31,138,0.5,126:05:00,,,,1039.84,,,,,,,,,,,,,,,,,,
,0:27:32,138,0.3,189:06:00,,,,1039.84,,,,,,,,,,,,,,,,,,
,0:27:33,132,0.2,283:41:00,,,,1039.84,,,,,,,,,,,,,,,,,,
,0:27:34,132,0.1,425:32:00,,,,1039.84,,,,,,,,,,,,,,,,,,
,0:27:35,133,2,30:37:00,,,,1041.48,,,,,,,,,,,,,,,,,,
,0:27:36,134,1.3,45:56:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:37,136,0.9,68:54:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:38,137,0.6,103:20:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:39,137,0.4,155:02:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:40,137,0.3,232:33:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:41,134,0.2,348:50:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:42,133,0.1,523:06:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:43,132,0.1,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:44,131,0.1,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:45,128,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:46,126,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:47,124,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:48,123,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:49,119,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:50,120,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:51,126,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:52,129,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:53,133,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:54,133,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:55,132,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:56,131,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:57,131,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:58,130,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:27:59,115,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:00,112,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:01,108,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:02,106,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:03,106,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:04,107,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:05,107,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:06,108,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:07,109,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:08,109,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:09,109,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:10,110,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:11,110,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:12,111,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:13,114,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:14,114,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:15,115,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:16,114,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:17,114,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:18,114,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:19,115,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:20,114,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:21,113,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:22,112,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:23,110,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:24,109,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:25,109,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:26,112,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:27,115,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:28,117,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:29,119,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:30,121,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:31,125,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:32,126,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:33,126,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:34,126,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:35,126,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:36,124,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:37,123,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:38,104,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:39,101,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:40,99,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:41,99,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:42,100,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:43,102,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:44,103,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:45,104,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:46,106,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:47,108,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:48,109,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:49,111,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:50,111,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:51,111,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:52,111,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:53,111,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:54,112,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:55,114,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:56,116,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:57,115,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:58,116,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:28:59,118,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:00,119,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:01,117,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:02,115,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:03,116,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:04,117,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:05,118,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:06,118,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:07,119,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:08,119,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:09,120,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:10,119,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:11,118,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:12,115,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:13,109,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:14,100,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:15,99,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:16,100,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:17,104,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:18,108,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:19,113,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:20,116,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:21,119,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:22,120,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:23,119,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:24,120,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:25,119,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:26,120,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
,0:29:27,120,0,0:00,,,,1041.56,,,,,,,,,,,,,,,,,,
